Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34741040,11/09/2016 04:47:02 PM,11/21/2016 09:56:26 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10031,1640 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/21/2016 09:56:26 PM,09 MANHATTAN,MANHATTAN,998253,239045,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82278779425922,-73.9494056648389,"(40.82278779425922, -73.9494056648389)"
34740391,11/09/2016 04:47:02 PM,11/19/2016 02:12:22 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10031,1640 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/19/2016 02:12:22 AM,09 MANHATTAN,MANHATTAN,998253,239045,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82278779425922,-73.9494056648389,"(40.82278779425922, -73.9494056648389)"
34739600,11/09/2016 04:47:02 PM,11/19/2016 02:12:22 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10031,1640 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/19/2016 02:12:22 AM,09 MANHATTAN,MANHATTAN,998253,239045,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82278779425922,-73.9494056648389,"(40.82278779425922, -73.9494056648389)"
34739365,11/09/2016 04:47:02 PM,11/21/2016 02:09:16 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10031,1640 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,11/21/2016 02:09:16 AM,09 MANHATTAN,MANHATTAN,998253,239045,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82278779425922,-73.9494056648389,"(40.82278779425922, -73.9494056648389)"
34739402,11/09/2016 04:48:00 PM,11/09/2016 07:45:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Ped Multiple Lamps,,,,,,,BROADWAY,93 ST W,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2016 07:45:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34738640,11/09/2016 04:49:01 PM,11/10/2016 05:09:08 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10011,53 WEST    8 STREET,WEST    8 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 05:09:08 PM,02 MANHATTAN,MANHATTAN,984652,206399,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73319423151658,-73.99854948406973,"(40.73319423151658, -73.99854948406973)"
34740290,11/09/2016 04:49:23 PM,11/18/2016 01:12:00 PM,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,10029,239 EAST  115 STREET,EAST  115 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/18/2016 01:12:00 PM,11 MANHATTAN,MANHATTAN,1001144,229510,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.796611813876964,-73.93898417285125,"(40.796611813876964, -73.93898417285125)"
34754929,11/09/2016 04:49:57 PM,11/10/2016 09:00:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10280,SOUTH END AVENUE,SOUTH END AVENUE,RECTOR PLACE,WEST THAMES STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 09:00:00 PM,01 MANHATTAN,MANHATTAN,979486,197496,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.708756371083794,-74.01718339442105,"(40.708756371083794, -74.01718339442105)"
34741378,11/09/2016 04:50:00 PM,11/09/2016 05:10:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Door Lock,,,,,,,WEST ST,THAMES ST,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2016 05:10:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34756660,11/09/2016 04:51:08 PM,11/10/2016 09:25:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10013,24 VESTRY STREET,VESTRY STREET,HUDSON STREET,VARICK STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 09:25:00 PM,01 MANHATTAN,MANHATTAN,982079,202542,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722607449685945,-74.00783226330178,"(40.722607449685945, -74.00783226330178)"
34739391,11/09/2016 04:51:33 PM,11/09/2016 10:04:25 PM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10003,,,,,BROADWAY,EAST   13 STREET,INTERSECTION,NEW YORK,,N/A,Closed,11/19/2016 04:51:33 PM,The Department of Transportation inspected the condition you reported and temporarily addressed the condition. The Agency will notify the responsible party.,11/09/2016 10:04:25 PM,02 MANHATTAN,MANHATTAN,986760,206685,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73397888415578,-73.99094318939288,"(40.73397888415578, -73.99094318939288)"
34742268,11/09/2016 04:52:06 PM,11/10/2016 06:28:10 PM,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,Street Address,10016,62 MADISON AVENUE,MADISON AVENUE,EAST 27 STREET,EAST 28 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/14/2016 04:52:06 PM,The Fire Department contacted you and scheduled an inspection. See Notes to Customer for more details.,11/10/2016 06:28:10 PM,05 MANHATTAN,MANHATTAN,988105,210149,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74348622122042,-73.9860880528843,"(40.74348622122042, -73.9860880528843)"
34756678,11/09/2016 04:52:26 PM,11/10/2016 09:50:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10014,HUDSON STREET,HUDSON STREET,CHARLTON STREET,KING STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 09:50:00 PM,02 MANHATTAN,MANHATTAN,982237,204393,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72768803262634,-74.00726280425665,"(40.72768803262634, -74.00726280425665)"
34744540,11/09/2016 04:53:16 PM,11/23/2016 10:42:45 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10002,133 PITT STREET,PITT STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/23/2016 10:42:45 AM,03 MANHATTAN,MANHATTAN,989361,201675,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720226533969814,-73.98156182961009,"(40.720226533969814, -73.98156182961009)"
34738845,11/09/2016 04:53:16 PM,11/23/2016 10:42:45 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10002,133 PITT STREET,PITT STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/23/2016 10:42:45 AM,03 MANHATTAN,MANHATTAN,989361,201675,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.720226533969814,-73.98156182961009,"(40.720226533969814, -73.98156182961009)"
34756058,11/09/2016 04:53:21 PM,11/10/2016 10:30:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10001,,,,,8 AVENUE,WEST 26 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 10:30:00 PM,04 MANHATTAN,MANHATTAN,985054,211504,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74720616047067,-73.99709835797755,"(40.74720616047067, -73.99709835797755)"
34742830,11/09/2016 04:53:49 PM,11/14/2016 02:10:52 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10002,265 CHERRY STREET,CHERRY STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/14/2016 02:10:52 AM,03 MANHATTAN,MANHATTAN,987286,198423,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.711301527795634,-73.98904895523961,"(40.711301527795634, -73.98904895523961)"
34739194,11/09/2016 04:58:16 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10016,99 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 27 STREET,EAST 28 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,12/09/2016 04:58:16 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,11/10/2016 10:24:09 AM,06 MANHATTAN,MANHATTAN,989007,209649,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74211340680574,-73.98283326356626,"(40.74211340680574, -73.98283326356626)"
34745851,11/09/2016 05:00:00 PM,11/10/2016 12:00:00 PM,DSNY,Manhattan 07,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10025,163 WEST   97 STREET,WEST   97 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/10/2016 12:00:00 PM,07 MANHATTAN,MANHATTAN,992915,228650,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79426324805891,-73.96870584473602,"(40.79426324805891, -73.96870584473602)"
34743902,11/09/2016 05:00:18 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Toilet Facility,Restaurant/Bar/Deli/Bakery,10035,2142 3 AVENUE,3 AVENUE,EAST 116 STREET,EAST 117 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,01/08/2017 05:00:18 PM,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",11/10/2016 04:26:03 PM,11 MANHATTAN,MANHATTAN,1000971,230208,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79852796262156,-73.93960725632986,"(40.79852796262156, -73.93960725632986)"
34742449,11/09/2016 05:01:56 PM,11/10/2016 12:00:00 AM,DOB,Department of Buildings,Plumbing,Plumbing-Defective/Leaking/Not Maintained,,10014,62 GANSEVOORT STREET,GANSEVOORT STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Buildings investigated this complaint and issued an Environmental Control Board violation.,11/10/2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,982219,208653,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.739380680708976,-74.00732903332157,"(40.739380680708976, -74.00732903332157)"
34744482,11/09/2016 05:02:09 PM,11/10/2016 07:09:03 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10029,150 EAST  110 STREET,EAST  110 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/10/2016 07:09:03 PM,11 MANHATTAN,MANHATTAN,999711,228810,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79469312755873,-73.94416132933308,"(40.79469312755873, -73.94416132933308)"
34742749,11/09/2016 05:06:56 PM,11/10/2016 10:12:26 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10011,156 WEST   20 STREET,WEST   20 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 10:12:26 AM,04 MANHATTAN,MANHATTAN,985433,209491,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.741680936440744,-73.99573089820112,"(40.741680936440744, -73.99573089820112)"
34740775,11/09/2016 05:07:12 PM,11/09/2016 06:47:27 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,133 WEST 112 STREET,WEST 112 STREET,ST NICHOLAS AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 01:07:12 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 06:47:27 PM,10 MANHATTAN,MANHATTAN,997267,230769,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.800073987199525,-73.95298423671444,"(40.800073987199525, -73.95298423671444)"
34740874,11/09/2016 05:10:17 PM,11/09/2016 10:15:00 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10030,305 WEST 141 STREET,WEST 141 STREET,8 AVENUE,EDGECOMBE AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 01:10:17 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/09/2016 10:15:01 PM,10 MANHATTAN,MANHATTAN,999724,238190,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82043860696496,-73.94409275766965,"(40.82043860696496, -73.94409275766965)"
34742188,11/09/2016 05:10:26 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,10011,,,,,AVENUE OF THE AMERICAS,WEST    9 STREET,INTERSECTION,NEW YORK,,N/A,Assigned,12/25/2016 09:58:28 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/16/2016 10:47:29 AM,02 MANHATTAN,MANHATTAN,984476,206743,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73413843314107,-73.9991845242651,"(40.73413843314107, -73.9991845242651)"
34739001,11/09/2016 05:12:00 PM,,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10003,44 UNIVERSITY PLACE,UNIVERSITY PLACE,E 9 ST,E 10 ST,,,ADDRESS,NEW YORK,,N/A,Open,,,,02 MANHATTAN,MANHATTAN,985879,206105,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73238713286925,-73.99412223424821,"(40.73238713286925, -73.99412223424821)"
34739794,11/09/2016 05:12:40 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10014,45 CHRISTOPHER STREET,CHRISTOPHER STREET,GROVE STREET,7 AVENUE SOUTH,,,ADDRESS,NEW YORK,,N/A,Assigned,12/25/2016 09:26:26 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,11/22/2016 02:50:47 PM,02 MANHATTAN,MANHATTAN,983725,206604,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73375689965592,-74.00189434650213,"(40.73375689965592, -74.00189434650213)"
